index,label,p_pos,p_neu,p_neg
17538,neu,0.33,0.34,0.33
17539,neg,0.50827357172966,0.0,0.4917264282703399
17540,neu,0.33,0.34,0.33
17541,neu,0.33,0.34,0.33
17542,neu,0.33,0.34,0.33
17543,neu,0.33,0.34,0.33
17544,neu,0.33,0.34,0.33
17545,neu,0.33,0.34,0.33
17546,neg,0.50827357172966,0.0,0.4917264282703399
17547,neu,0.33,0.34,0.33
17548,neu,0.33,0.34,0.33
17549,neu,0.33,0.34,0.33
17550,pos,0.7251328825950623,0.0,0.2748671174049377
17551,neu,0.33,0.34,0.33
17552,neu,0.33,0.34,0.33
17553,neu,0.33,0.34,0.33
17554,pos,0.8093265295028687,0.0,0.1906734704971313
17555,neu,0.33,0.34,0.33
17556,neu,0.33,0.34,0.33
17557,neu,0.33,0.34,0.33
17558,neg,0.3794141411781311,0.0,0.6205858588218689
17559,neu,0.33,0.34,0.33
17560,neu,0.33,0.34,0.33
17561,neu,0.33,0.34,0.33
17562,neu,0.33,0.34,0.33
17563,neu,0.33,0.34,0.33
17564,neg,0.3794141411781311,0.0,0.6205858588218689
17565,neu,0.33,0.34,0.33
17566,pos,0.7911947965621948,0.0,0.2088052034378051
17567,neu,0.33,0.34,0.33
17568,neu,0.33,0.34,0.33
17569,pos,0.955043375492096,0.0,0.044956624507904
17570,neu,0.33,0.34,0.33
17571,neu,0.33,0.34,0.33
17572,neg,0.4388028979301452,0.0,0.5611971020698547
17573,neu,0.33,0.34,0.33
17574,pos,0.9264755845069884,0.0,0.0735244154930114
17575,pos,0.9299566745758056,0.0,0.0700433254241943
17576,pos,0.6102651953697205,0.0,0.3897348046302795
17577,neu,0.33,0.34,0.33
17578,pos,0.6896794438362122,0.0,0.3103205561637878
17579,pos,0.526655912399292,0.0,0.473344087600708
17580,pos,0.9298285245895386,0.0,0.0701714754104614
17581,neu,0.33,0.34,0.33
17582,pos,0.8388396501541138,0.0,0.1611603498458862
17583,neu,0.33,0.34,0.33
17584,pos,0.5778533220291138,0.0,0.4221466779708862
17585,neu,0.33,0.34,0.33
17586,pos,0.6896794438362122,0.0,0.3103205561637878
17587,pos,0.526655912399292,0.0,0.473344087600708
17588,pos,0.9298285245895386,0.0,0.0701714754104614
17589,neu,0.33,0.34,0.33
17590,pos,0.8388396501541138,0.0,0.1611603498458862
17591,pos,0.5778533220291138,0.0,0.4221466779708862
17592,neu,0.33,0.34,0.33
17593,pos,0.8524946570396423,0.0,0.1475053429603576
17594,neu,0.33,0.34,0.33
17595,neu,0.33,0.34,0.33
17596,neu,0.33,0.34,0.33
17597,pos,0.907977819442749,0.0,0.0920221805572509
17598,pos,0.8524946570396423,0.0,0.1475053429603576
17599,pos,0.8861245512962341,0.0,0.1138754487037658
17600,neu,0.33,0.34,0.33
17601,neu,0.33,0.34,0.33
17602,neu,0.33,0.34,0.33
17603,pos,0.8524946570396423,0.0,0.1475053429603576
17604,neu,0.33,0.34,0.33
17605,neu,0.33,0.34,0.33
17606,neu,0.33,0.34,0.33
17607,neu,0.33,0.34,0.33
17608,neu,0.33,0.34,0.33
17609,neg,0.0860701203346252,0.0,0.9139298796653748
17610,neg,0.1673975586891174,0.0,0.8326024413108826
17611,neg,0.5028268396854401,0.0,0.4971731603145599
17612,neu,0.33,0.34,0.33
17613,neu,0.33,0.34,0.33
17614,neu,0.33,0.34,0.33
17615,neu,0.33,0.34,0.33
17616,neu,0.33,0.34,0.33
17617,neu,0.33,0.34,0.33
17618,neu,0.33,0.34,0.33
17619,neu,0.33,0.34,0.33
17620,neu,0.33,0.34,0.33
17621,neu,0.33,0.34,0.33
17622,neu,0.33,0.34,0.33
17623,neu,0.33,0.34,0.33
17624,neu,0.33,0.34,0.33
17625,neu,0.33,0.34,0.33
17626,neu,0.33,0.34,0.33
17627,pos,0.8636510372161865,0.0,0.1363489627838134
17628,pos,0.6462448239326477,0.0,0.3537551760673523
17629,pos,0.8657419085502625,0.0,0.1342580914497375
17630,neu,0.33,0.34,0.33
17631,neu,0.33,0.34,0.33
17632,neg,0.0804907083511352,0.0,0.9195092916488647
17633,pos,0.7532190680503845,0.0,0.2467809319496154
17634,neg,0.347128689289093,0.0,0.652871310710907
17635,neu,0.33,0.34,0.33
17636,neu,0.33,0.34,0.33
17637,neu,0.33,0.34,0.33
17638,neu,0.33,0.34,0.33
17639,neu,0.33,0.34,0.33
17640,neu,0.33,0.34,0.33
17641,neu,0.33,0.34,0.33
17642,neu,0.33,0.34,0.33
17643,neu,0.33,0.34,0.33
17644,neu,0.33,0.34,0.33
17645,neu,0.33,0.34,0.33
17646,neu,0.33,0.34,0.33
17647,neu,0.33,0.34,0.33
17648,neu,0.33,0.34,0.33
17649,neu,0.33,0.34,0.33
17650,neu,0.33,0.34,0.33
17651,pos,0.8636510372161865,0.0,0.1363489627838134
17652,pos,0.6462448239326477,0.0,0.3537551760673523
17653,pos,0.8657419085502625,0.0,0.1342580914497375
17654,neu,0.33,0.34,0.33
17655,neu,0.33,0.34,0.33
17656,neg,0.0804907083511352,0.0,0.9195092916488647
17657,pos,0.7532190680503845,0.0,0.2467809319496154
17658,neg,0.347128689289093,0.0,0.652871310710907
17659,neu,0.33,0.34,0.33
17660,neu,0.33,0.34,0.33
17661,neu,0.33,0.34,0.33
17662,neu,0.33,0.34,0.33
17663,neu,0.33,0.34,0.33
17664,neu,0.33,0.34,0.33
17665,neu,0.33,0.34,0.33
17666,neu,0.33,0.34,0.33
17667,neu,0.33,0.34,0.33
17668,neu,0.33,0.34,0.33
17669,neu,0.33,0.34,0.33
17670,neu,0.33,0.34,0.33
17671,neu,0.33,0.34,0.33
17672,neu,0.33,0.34,0.33
17673,neu,0.33,0.34,0.33
17674,neu,0.33,0.34,0.33
17675,neu,0.33,0.34,0.33
17676,neu,0.33,0.34,0.33
17677,neu,0.33,0.34,0.33
17678,neu,0.33,0.34,0.33
17679,neu,0.33,0.34,0.33
17680,neu,0.33,0.34,0.33
17681,neu,0.33,0.34,0.33
17682,neu,0.33,0.34,0.33
17683,neu,0.33,0.34,0.33
17684,neu,0.33,0.34,0.33
17685,neu,0.33,0.34,0.33
17686,neu,0.33,0.34,0.33
17687,neu,0.33,0.34,0.33
17688,neu,0.33,0.34,0.33
17689,neu,0.33,0.34,0.33
17690,neu,0.33,0.34,0.33
17691,neu,0.33,0.34,0.33
17692,neu,0.33,0.34,0.33
17693,neu,0.33,0.34,0.33
17694,neu,0.33,0.34,0.33
17695,neu,0.33,0.34,0.33
17696,neu,0.33,0.34,0.33
17697,neu,0.33,0.34,0.33
17698,neu,0.33,0.34,0.33
17699,neu,0.33,0.34,0.33
17700,neu,0.33,0.34,0.33
17701,neu,0.33,0.34,0.33
17702,neu,0.33,0.34,0.33
17703,neu,0.33,0.34,0.33
17704,neu,0.33,0.34,0.33
17705,neu,0.33,0.34,0.33
17706,neu,0.33,0.34,0.33
17707,neu,0.33,0.34,0.33
17708,neu,0.33,0.34,0.33
17709,neu,0.33,0.34,0.33
17710,neu,0.33,0.34,0.33
17711,neu,0.33,0.34,0.33
17712,neu,0.33,0.34,0.33
17713,neu,0.33,0.34,0.33
17714,neu,0.33,0.34,0.33
17715,neu,0.33,0.34,0.33
17716,neu,0.33,0.34,0.33
17717,neu,0.33,0.34,0.33
17718,neu,0.33,0.34,0.33
17719,neu,0.33,0.34,0.33
17720,neu,0.33,0.34,0.33
17721,neu,0.33,0.34,0.33
17722,neu,0.33,0.34,0.33
17723,neu,0.33,0.34,0.33
17724,neu,0.33,0.34,0.33
17725,neu,0.33,0.34,0.33
17726,neu,0.33,0.34,0.33
17727,neu,0.33,0.34,0.33
17728,neu,0.33,0.34,0.33
17729,neu,0.33,0.34,0.33
17730,neu,0.33,0.34,0.33
17731,neu,0.33,0.34,0.33
17732,neu,0.33,0.34,0.33
17733,neu,0.33,0.34,0.33
17734,neu,0.33,0.34,0.33
17735,neu,0.33,0.34,0.33
17736,neu,0.33,0.34,0.33
17737,neu,0.33,0.34,0.33
17738,neu,0.33,0.34,0.33
17739,neu,0.33,0.34,0.33
17740,neu,0.33,0.34,0.33
17741,neu,0.33,0.34,0.33
17742,neu,0.33,0.34,0.33
17743,neu,0.33,0.34,0.33
17744,neu,0.33,0.34,0.33
17745,neu,0.33,0.34,0.33
17746,neu,0.33,0.34,0.33
17747,neu,0.33,0.34,0.33
17748,neu,0.33,0.34,0.33
17749,pos,0.6132665276527405,0.0,0.3867334723472595
17750,pos,0.8353331089019775,0.0,0.1646668910980224
17751,neu,0.33,0.34,0.33
17752,neu,0.33,0.34,0.33
17753,neu,0.33,0.34,0.33
17754,neu,0.33,0.34,0.33
17755,neg,0.0461046695709228,0.0,0.9538953304290771
17756,neg,0.1306285858154297,0.0,0.8693714141845703
17757,pos,0.6132665276527405,0.0,0.3867334723472595
17758,pos,0.8353331089019775,0.0,0.1646668910980224
17759,neu,0.33,0.34,0.33
17760,neu,0.33,0.34,0.33
17761,neu,0.33,0.34,0.33
17762,neu,0.33,0.34,0.33
17763,neg,0.0461046695709228,0.0,0.9538953304290771
17764,neg,0.1306285858154297,0.0,0.8693714141845703
17765,pos,0.6132665276527405,0.0,0.3867334723472595
17766,pos,0.8353331089019775,0.0,0.1646668910980224
17767,neu,0.33,0.34,0.33
17768,neu,0.33,0.34,0.33
17769,neu,0.33,0.34,0.33
17770,neu,0.33,0.34,0.33
17771,neg,0.0461046695709228,0.0,0.9538953304290771
17772,neg,0.1306285858154297,0.0,0.8693714141845703
17773,neu,0.33,0.34,0.33
17774,neu,0.33,0.34,0.33
17775,neu,0.33,0.34,0.33
17776,pos,0.8996245861053467,0.0,0.1003754138946533
17777,pos,0.6607714295387268,0.0,0.3392285704612732
17778,pos,0.9100526571273804,0.0,0.0899473428726196
17779,neu,0.33,0.34,0.33
17780,pos,0.9501246809959412,0.0,0.0498753190040588
17781,neu,0.33,0.34,0.33
17782,neu,0.33,0.34,0.33
17783,neu,0.33,0.34,0.33
17784,neu,0.33,0.34,0.33
17785,neu,0.33,0.34,0.33
17786,neu,0.33,0.34,0.33
17787,neg,0.0385966897010803,0.0,0.9614033102989196
17788,neu,0.33,0.34,0.33
17789,neg,0.0891929268836975,0.0,0.9108070731163024
17790,pos,0.8668190240859985,0.0,0.1331809759140014
17791,neg,0.2283781766891479,0.0,0.771621823310852
17792,neg,0.054296851158142,0.0,0.945703148841858
17793,neu,0.33,0.34,0.33
17794,neg,0.0704368948936462,0.0,0.9295631051063538
17795,neu,0.33,0.34,0.33
17796,pos,0.8567505478858948,0.0,0.1432494521141052
17797,pos,0.9372796416282654,0.0,0.0627203583717346
17798,pos,0.93427574634552,0.0,0.0657242536544799
17799,pos,0.5243688225746155,0.0,0.4756311774253845
17800,neu,0.33,0.34,0.33
17801,neu,0.33,0.34,0.33
17802,neg,0.0986092686653137,0.0,0.9013907313346864
17803,neu,0.33,0.34,0.33
17804,neu,0.33,0.34,0.33
17805,neu,0.33,0.34,0.33
17806,neu,0.33,0.34,0.33
17807,pos,0.7274510264396667,0.0,0.2725489735603332
17808,neu,0.33,0.34,0.33
17809,neg,0.0865682959556579,0.0,0.913431704044342
17810,pos,0.9372796416282654,0.0,0.0627203583717346
17811,pos,0.93427574634552,0.0,0.0657242536544799
17812,pos,0.5243688225746155,0.0,0.4756311774253845
17813,neu,0.33,0.34,0.33
17814,neu,0.33,0.34,0.33
17815,neg,0.0986092686653137,0.0,0.9013907313346864
17816,neu,0.33,0.34,0.33
17817,neu,0.33,0.34,0.33
17818,neu,0.33,0.34,0.33
17819,neu,0.33,0.34,0.33
17820,pos,0.7274510264396667,0.0,0.2725489735603332
17821,neu,0.33,0.34,0.33
17822,neg,0.0865682959556579,0.0,0.913431704044342
17823,neg,0.0986092686653137,0.0,0.9013907313346864
17824,neu,0.33,0.34,0.33
17825,neu,0.33,0.34,0.33
17826,neu,0.33,0.34,0.33
17827,neu,0.33,0.34,0.33
17828,pos,0.7274510264396667,0.0,0.2725489735603332
17829,neu,0.33,0.34,0.33
17830,neg,0.0865682959556579,0.0,0.913431704044342
17831,neg,0.0986092686653137,0.0,0.9013907313346864
17832,neu,0.33,0.34,0.33
17833,neu,0.33,0.34,0.33
17834,neu,0.33,0.34,0.33
17835,neu,0.33,0.34,0.33
17836,pos,0.7274510264396667,0.0,0.2725489735603332
17837,neu,0.33,0.34,0.33
17838,neg,0.0865682959556579,0.0,0.913431704044342
17839,neu,0.33,0.34,0.33
17840,neu,0.33,0.34,0.33
17841,neu,0.33,0.34,0.33
17842,neu,0.33,0.34,0.33
17843,neu,0.33,0.34,0.33
17844,neu,0.33,0.34,0.33
17845,neg,0.5082733929157257,0.0,0.4917266070842743
17846,neu,0.33,0.34,0.33
17847,pos,0.9000135660171509,0.0,0.0999864339828491
17848,neu,0.33,0.34,0.33
17849,neu,0.33,0.34,0.33
17850,neu,0.33,0.34,0.33
17851,neu,0.33,0.34,0.33
17852,pos,0.7748936414718628,0.0,0.2251063585281372
17853,neu,0.33,0.34,0.33
17854,neu,0.33,0.34,0.33
17855,neu,0.33,0.34,0.33
17856,pos,0.7748936414718628,0.0,0.2251063585281372
17857,pos,0.9313929080963136,0.0,0.0686070919036865
17858,neu,0.33,0.34,0.33
17859,pos,0.9514734745025636,0.0,0.0485265254974365
17860,neg,0.069587767124176,0.0,0.930412232875824
17861,pos,0.744279682636261,0.0,0.255720317363739
17862,neu,0.33,0.34,0.33
17863,neu,0.33,0.34,0.33
17864,pos,0.8401446342468262,0.0,0.1598553657531738
17865,neu,0.33,0.34,0.33
17866,pos,0.9514734745025636,0.0,0.0485265254974365
17867,neg,0.069587767124176,0.0,0.930412232875824
17868,pos,0.744279682636261,0.0,0.255720317363739
17869,neu,0.33,0.34,0.33
17870,neu,0.33,0.34,0.33
17871,pos,0.8401446342468262,0.0,0.1598553657531738
17872,neu,0.33,0.34,0.33
17873,pos,0.9514734745025636,0.0,0.0485265254974365
17874,neg,0.069587767124176,0.0,0.930412232875824
17875,pos,0.744279682636261,0.0,0.255720317363739
17876,neu,0.33,0.34,0.33
17877,neu,0.33,0.34,0.33
17878,pos,0.8401446342468262,0.0,0.1598553657531738
17879,neu,0.33,0.34,0.33
17880,pos,0.9514734745025636,0.0,0.0485265254974365
17881,neg,0.069587767124176,0.0,0.930412232875824
17882,pos,0.744279682636261,0.0,0.255720317363739
17883,neu,0.33,0.34,0.33
17884,neu,0.33,0.34,0.33
17885,pos,0.8401446342468262,0.0,0.1598553657531738
17886,neu,0.33,0.34,0.33
17887,pos,0.9101929068565368,0.0,0.0898070931434631
17888,neu,0.33,0.34,0.33
17889,pos,0.6684218049049377,0.0,0.3315781950950622
17890,pos,0.8941951394081116,0.0,0.1058048605918884
17891,neu,0.33,0.34,0.33
17892,neu,0.33,0.34,0.33
17893,neu,0.33,0.34,0.33
17894,neu,0.33,0.34,0.33
17895,pos,0.9101929068565368,0.0,0.0898070931434631
17896,neu,0.33,0.34,0.33
17897,pos,0.6684218049049377,0.0,0.3315781950950622
17898,pos,0.8941951394081116,0.0,0.1058048605918884
17899,neu,0.33,0.34,0.33
17900,neu,0.33,0.34,0.33
17901,neu,0.33,0.34,0.33
17902,neu,0.33,0.34,0.33
17903,neu,0.33,0.34,0.33
17904,neu,0.33,0.34,0.33
17905,neg,0.0319957137107849,0.0,0.9680042862892152
17906,neu,0.33,0.34,0.33
17907,neu,0.33,0.34,0.33
17908,pos,0.7584834098815918,0.0,0.2415165901184082
17909,neu,0.33,0.34,0.33
17910,neu,0.33,0.34,0.33
17911,neu,0.33,0.34,0.33
17912,pos,0.7035742402076721,0.0,0.2964257597923279
17913,neu,0.33,0.34,0.33
17914,neu,0.33,0.34,0.33
17915,neu,0.33,0.34,0.33
17916,pos,0.7035742402076721,0.0,0.2964257597923279
17917,neu,0.33,0.34,0.33
17918,neu,0.33,0.34,0.33
17919,pos,0.9411258101463318,0.0,0.0588741898536682
17920,neu,0.33,0.34,0.33
17921,neu,0.33,0.34,0.33
17922,pos,0.9411258101463318,0.0,0.0588741898536682
17923,neu,0.33,0.34,0.33
17924,pos,0.9144763946533204,0.0,0.0855236053466796
17925,pos,0.8713620901107788,0.0,0.1286379098892212
17926,neu,0.33,0.34,0.33
17927,neu,0.33,0.34,0.33
17928,neu,0.33,0.34,0.33
17929,neu,0.33,0.34,0.33
17930,pos,0.9144763946533204,0.0,0.0855236053466796
17931,pos,0.8713620901107788,0.0,0.1286379098892212
17932,neu,0.33,0.34,0.33
17933,neu,0.33,0.34,0.33
17934,neu,0.33,0.34,0.33
17935,neu,0.33,0.34,0.33
17936,pos,0.9144763946533204,0.0,0.0855236053466796
17937,pos,0.8713620901107788,0.0,0.1286379098892212
17938,neu,0.33,0.34,0.33
17939,neu,0.33,0.34,0.33
17940,neu,0.33,0.34,0.33
17941,neu,0.33,0.34,0.33
17942,pos,0.9144763946533204,0.0,0.0855236053466796
17943,pos,0.8713620901107788,0.0,0.1286379098892212
17944,neu,0.33,0.34,0.33
17945,neu,0.33,0.34,0.33
17946,neu,0.33,0.34,0.33
17947,neu,0.33,0.34,0.33
17948,pos,0.9144763946533204,0.0,0.0855236053466796
17949,pos,0.8713620901107788,0.0,0.1286379098892212
17950,neu,0.33,0.34,0.33
17951,neu,0.33,0.34,0.33
17952,neu,0.33,0.34,0.33
17953,neu,0.33,0.34,0.33
17954,pos,0.9144763946533204,0.0,0.0855236053466796
17955,pos,0.8713620901107788,0.0,0.1286379098892212
17956,neu,0.33,0.34,0.33
17957,neu,0.33,0.34,0.33
17958,neu,0.33,0.34,0.33
17959,neu,0.33,0.34,0.33
17960,neu,0.33,0.34,0.33
17961,pos,0.9144763946533204,0.0,0.0855236053466796
17962,pos,0.8713620901107788,0.0,0.1286379098892212
17963,neu,0.33,0.34,0.33
17964,neu,0.33,0.34,0.33
17965,neu,0.33,0.34,0.33
17966,neu,0.33,0.34,0.33
17967,neu,0.33,0.34,0.33
17968,pos,0.9144763946533204,0.0,0.0855236053466796
17969,pos,0.8713620901107788,0.0,0.1286379098892212
17970,neu,0.33,0.34,0.33
17971,neu,0.33,0.34,0.33
17972,neu,0.33,0.34,0.33
17973,neu,0.33,0.34,0.33
17974,neu,0.33,0.34,0.33
17975,pos,0.9144763946533204,0.0,0.0855236053466796
17976,pos,0.8713620901107788,0.0,0.1286379098892212
17977,neu,0.33,0.34,0.33
17978,neu,0.33,0.34,0.33
17979,neu,0.33,0.34,0.33
17980,neu,0.33,0.34,0.33
17981,pos,0.9144763946533204,0.0,0.0855236053466796
17982,pos,0.8713620901107788,0.0,0.1286379098892212
17983,neu,0.33,0.34,0.33
17984,neu,0.33,0.34,0.33
17985,neu,0.33,0.34,0.33
17986,neu,0.33,0.34,0.33
17987,neu,0.33,0.34,0.33
17988,pos,0.9144763946533204,0.0,0.0855236053466796
17989,pos,0.8713620901107788,0.0,0.1286379098892212
17990,neu,0.33,0.34,0.33
17991,neu,0.33,0.34,0.33
17992,neu,0.33,0.34,0.33
17993,neu,0.33,0.34,0.33
17994,neu,0.33,0.34,0.33
17995,pos,0.9144763946533204,0.0,0.0855236053466796
17996,pos,0.8713620901107788,0.0,0.1286379098892212
17997,neu,0.33,0.34,0.33
17998,neu,0.33,0.34,0.33
17999,neu,0.33,0.34,0.33
18000,neu,0.33,0.34,0.33
18001,pos,0.9144763946533204,0.0,0.0855236053466796
18002,pos,0.8713620901107788,0.0,0.1286379098892212
18003,neu,0.33,0.34,0.33
18004,neu,0.33,0.34,0.33
18005,neu,0.33,0.34,0.33
18006,neu,0.33,0.34,0.33
18007,neu,0.33,0.34,0.33
18008,pos,0.9144763946533204,0.0,0.0855236053466796
18009,pos,0.8713620901107788,0.0,0.1286379098892212
18010,neu,0.33,0.34,0.33
18011,neu,0.33,0.34,0.33
18012,neu,0.33,0.34,0.33
18013,neu,0.33,0.34,0.33
18014,pos,0.8189859986305237,0.0,0.1810140013694763
18015,neg,0.2777250409126282,0.0,0.7222749590873718
18016,pos,0.8919350504875183,0.0,0.1080649495124816
18017,neg,0.0359265804290771,0.0,0.9640734195709229
18018,neg,0.1707532405853271,0.0,0.8292467594146729
18019,neu,0.33,0.34,0.33
18020,neu,0.33,0.34,0.33
18021,pos,0.8174514174461365,0.0,0.1825485825538635
18022,pos,0.8189859986305237,0.0,0.1810140013694763
18023,neg,0.2777250409126282,0.0,0.7222749590873718
18024,pos,0.8919350504875183,0.0,0.1080649495124816
18025,neg,0.0359265804290771,0.0,0.9640734195709229
18026,neg,0.1707532405853271,0.0,0.8292467594146729
18027,neu,0.33,0.34,0.33
18028,neu,0.33,0.34,0.33
18029,pos,0.8174514174461365,0.0,0.1825485825538635
18030,pos,0.8189859986305237,0.0,0.1810140013694763
18031,neg,0.2777250409126282,0.0,0.7222749590873718
18032,pos,0.8919350504875183,0.0,0.1080649495124816
18033,neg,0.0359265804290771,0.0,0.9640734195709229
18034,neg,0.1707532405853271,0.0,0.8292467594146729
18035,neu,0.33,0.34,0.33
18036,neu,0.33,0.34,0.33
18037,pos,0.8174514174461365,0.0,0.1825485825538635
18038,pos,0.8189859986305237,0.0,0.1810140013694763
18039,neg,0.2777250409126282,0.0,0.7222749590873718
18040,pos,0.8919350504875183,0.0,0.1080649495124816
18041,neg,0.0359265804290771,0.0,0.9640734195709229
18042,neg,0.1707532405853271,0.0,0.8292467594146729
18043,neu,0.33,0.34,0.33
18044,neu,0.33,0.34,0.33
18045,pos,0.8174514174461365,0.0,0.1825485825538635
18046,neu,0.33,0.34,0.33
18047,pos,0.5507364869117737,0.0,0.4492635130882263
18048,neu,0.33,0.34,0.33
18049,neu,0.33,0.34,0.33
18050,neu,0.33,0.34,0.33
18051,pos,0.8088141083717346,0.0,0.1911858916282653
18052,neu,0.33,0.34,0.33
18053,pos,0.7271332740783691,0.0,0.2728667259216308
18054,neu,0.33,0.34,0.33
18055,neg,0.506694495677948,0.0,0.493305504322052
18056,neu,0.33,0.34,0.33
18057,neu,0.33,0.34,0.33
18058,neu,0.33,0.34,0.33
18059,neu,0.33,0.34,0.33
18060,neu,0.33,0.34,0.33
18061,neg,0.1495192646980285,0.0,0.8504807353019714
18062,neu,0.33,0.34,0.33
18063,neg,0.506694495677948,0.0,0.493305504322052
18064,neu,0.33,0.34,0.33
18065,neu,0.33,0.34,0.33
18066,neu,0.33,0.34,0.33
18067,neu,0.33,0.34,0.33
18068,neu,0.33,0.34,0.33
18069,neg,0.1495192646980285,0.0,0.8504807353019714
18070,neu,0.33,0.34,0.33
18071,neg,0.506694495677948,0.0,0.493305504322052
18072,neu,0.33,0.34,0.33
18073,neu,0.33,0.34,0.33
18074,neu,0.33,0.34,0.33
18075,neu,0.33,0.34,0.33
18076,neu,0.33,0.34,0.33
18077,neg,0.1495192646980285,0.0,0.8504807353019714
18078,neu,0.33,0.34,0.33
18079,pos,0.7503800988197327,0.0,0.2496199011802673
18080,pos,0.8332178592681885,0.0,0.1667821407318115
18081,neu,0.33,0.34,0.33
18082,neu,0.33,0.34,0.33
18083,neu,0.33,0.34,0.33
18084,neg,0.2580366730690002,0.0,0.7419633269309998
18085,neu,0.33,0.34,0.33
18086,pos,0.8983556628227234,0.0,0.1016443371772766
18087,pos,0.7503800988197327,0.0,0.2496199011802673
18088,pos,0.8332178592681885,0.0,0.1667821407318115
18089,neu,0.33,0.34,0.33
18090,neu,0.33,0.34,0.33
18091,neu,0.33,0.34,0.33
18092,neg,0.2580366730690002,0.0,0.7419633269309998
18093,neu,0.33,0.34,0.33
18094,pos,0.8983556628227234,0.0,0.1016443371772766
18095,neu,0.33,0.34,0.33
18096,neu,0.33,0.34,0.33
18097,neu,0.33,0.34,0.33
18098,pos,0.9028931856155396,0.0,0.0971068143844604
18099,neu,0.33,0.34,0.33
18100,neu,0.33,0.34,0.33
18101,pos,0.7977591156959534,0.0,0.2022408843040466
18102,neu,0.33,0.34,0.33
18103,neu,0.33,0.34,0.33
18104,neu,0.33,0.34,0.33
18105,neu,0.33,0.34,0.33
18106,pos,0.9028931856155396,0.0,0.0971068143844604
18107,neu,0.33,0.34,0.33
18108,neu,0.33,0.34,0.33
18109,pos,0.7977591156959534,0.0,0.2022408843040466
18110,neu,0.33,0.34,0.33
18111,neu,0.33,0.34,0.33
18112,neu,0.33,0.34,0.33
18113,neu,0.33,0.34,0.33
18114,pos,0.9028931856155396,0.0,0.0971068143844604
18115,neu,0.33,0.34,0.33
18116,neu,0.33,0.34,0.33
18117,pos,0.7977591156959534,0.0,0.2022408843040466
18118,neu,0.33,0.34,0.33
18119,neu,0.33,0.34,0.33
18120,neu,0.33,0.34,0.33
18121,neu,0.33,0.34,0.33
18122,pos,0.9028931856155396,0.0,0.0971068143844604
18123,neu,0.33,0.34,0.33
18124,neu,0.33,0.34,0.33
18125,pos,0.7977591156959534,0.0,0.2022408843040466
18126,neu,0.33,0.34,0.33
18127,neu,0.33,0.34,0.33
18128,neu,0.33,0.34,0.33
18129,neu,0.33,0.34,0.33
18130,pos,0.9028931856155396,0.0,0.0971068143844604
18131,neu,0.33,0.34,0.33
18132,neu,0.33,0.34,0.33
18133,pos,0.7977591156959534,0.0,0.2022408843040466
18134,neu,0.33,0.34,0.33
18135,neu,0.33,0.34,0.33
18136,neu,0.33,0.34,0.33
18137,neu,0.33,0.34,0.33
18138,pos,0.9028931856155396,0.0,0.0971068143844604
18139,neu,0.33,0.34,0.33
18140,neu,0.33,0.34,0.33
18141,pos,0.7977591156959534,0.0,0.2022408843040466
18142,neu,0.33,0.34,0.33
18143,neu,0.33,0.34,0.33
18144,neu,0.33,0.34,0.33
18145,neu,0.33,0.34,0.33
18146,pos,0.9028931856155396,0.0,0.0971068143844604
18147,neu,0.33,0.34,0.33
18148,neu,0.33,0.34,0.33
18149,pos,0.7977591156959534,0.0,0.2022408843040466
18150,neu,0.33,0.34,0.33
18151,neu,0.33,0.34,0.33
18152,neu,0.33,0.34,0.33
18153,neu,0.33,0.34,0.33
18154,pos,0.9028931856155396,0.0,0.0971068143844604
18155,neu,0.33,0.34,0.33
18156,neu,0.33,0.34,0.33
18157,pos,0.7977591156959534,0.0,0.2022408843040466
18158,neu,0.33,0.34,0.33
18159,neu,0.33,0.34,0.33
18160,neu,0.33,0.34,0.33
18161,neu,0.33,0.34,0.33
18162,pos,0.9028931856155396,0.0,0.0971068143844604
18163,neu,0.33,0.34,0.33
18164,neu,0.33,0.34,0.33
18165,pos,0.7977591156959534,0.0,0.2022408843040466
18166,neu,0.33,0.34,0.33
18167,neu,0.33,0.34,0.33
18168,neu,0.33,0.34,0.33
18169,neu,0.33,0.34,0.33
18170,neu,0.33,0.34,0.33
18171,neu,0.33,0.34,0.33
18172,neu,0.33,0.34,0.33
18173,neu,0.33,0.34,0.33
18174,neu,0.33,0.34,0.33
18175,pos,0.6486037373542786,0.0,0.3513962626457214
18176,neu,0.33,0.34,0.33
18177,neu,0.33,0.34,0.33
18178,neu,0.33,0.34,0.33
18179,neu,0.33,0.34,0.33
18180,neu,0.33,0.34,0.33
18181,neu,0.33,0.34,0.33
18182,neu,0.33,0.34,0.33
18183,neu,0.33,0.34,0.33
18184,neu,0.33,0.34,0.33
18185,neu,0.33,0.34,0.33
18186,neu,0.33,0.34,0.33
18187,neu,0.33,0.34,0.33
18188,neu,0.33,0.34,0.33
18189,pos,0.6486037373542786,0.0,0.3513962626457214
18190,neu,0.33,0.34,0.33
18191,neu,0.33,0.34,0.33
18192,neu,0.33,0.34,0.33
18193,neu,0.33,0.34,0.33
18194,neu,0.33,0.34,0.33
18195,neu,0.33,0.34,0.33
18196,pos,0.921336829662323,0.0,0.078663170337677
18197,neu,0.33,0.34,0.33
18198,neu,0.33,0.34,0.33
18199,neu,0.33,0.34,0.33
18200,neu,0.33,0.34,0.33
18201,neu,0.33,0.34,0.33
